id,charger_id,date,ticket_type,support_tickets
226,8601,09/11/24,Installation Issue,0
227,8601,09/12/24,Installation Issue,0
228,8601,09/13/24,Installation Issue,0
229,8601,09/14/24,Installation Issue,1
230,8601,09/15/24,Installation Issue,1
231,8601,09/16/24,Installation Issue,3
232,8601,09/17/24,Installation Issue,1
233,8601,09/18/24,Installation Issue,1
234,8601,09/19/24,Installation Issue,0
235,8601,09/20/24,Installation Issue,3
236,8601,09/21/24,Installation Issue,0
237,8601,09/22/24,Installation Issue,1
238,8601,09/23/24,Installation Issue,0
239,8601,09/24/24,Installation Issue,2
240,8601,09/25/24,Installation Issue,1
241,8601,09/26/24,Installation Issue,1
242,8601,09/27/24,Installation Issue,3
243,8601,09/28/24,Installation Issue,1
244,8601,09/29/24,Installation Issue,2
245,8601,09/30/24,Installation Issue,3
246,8601,10/01/24,Installation Issue,2
247,8601,10/02/24,Installation Issue,1
248,8601,10/03/24,Installation Issue,2
249,8601,10/04/24,Installation Issue,3
250,8601,10/05/24,Installation Issue,1
251,8601,10/06/24,Installation Issue,1
252,8601,10/07/24,Installation Issue,2
253,8601,10/08/24,Installation Issue,1
254,8601,10/09/24,Installation Issue,3
255,8601,10/10/24,Installation Issue,3
256,8601,10/11/24,Installation Issue,0
257,8601,10/12/24,Installation Issue,1
258,8601,10/13/24,Installation Issue,3
259,8601,10/14/24,Installation Issue,1
260,8601,10/15/24,Installation Issue,3
261,8601,10/16/24,Installation Issue,2
262,8601,10/17/24,Installation Issue,3
263,8601,10/18/24,Installation Issue,3
264,8601,10/19/24,Installation Issue,1
265,8601,10/20/24,Installation Issue,2
266,8601,10/21/24,Installation Issue,2
267,8601,10/22/24,Installation Issue,1
268,8601,10/23/24,Installation Issue,1
269,8601,10/24/24,Installation Issue,0
270,8601,10/25/24,Installation Issue,2
271,8601,10/26/24,Installation Issue,3
272,8601,10/27/24,Installation Issue,2
273,8601,10/28/24,Installation Issue,0
274,8601,10/29/24,Installation Issue,0
275,8601,10/30/24,Installation Issue,3
276,8601,10/31/24,Installation Issue,0
277,1748,08/01/24,Installation Issue,1
278,1748,08/02/24,Installation Issue,0
279,1748,08/03/24,Installation Issue,2
280,1748,08/04/24,Installation Issue,3
281,1748,08/05/24,Installation Issue,3
282,1748,08/06/24,Installation Issue,3
283,1748,08/07/24,Installation Issue,3
284,1748,08/08/24,Installation Issue,3
285,1748,08/09/24,Installation Issue,2
286,1748,08/10/24,Installation Issue,2
287,1748,08/11/24,Installation Issue,1
288,1748,08/12/24,Installation Issue,3
289,1748,08/13/24,Installation Issue,2
290,1748,08/14/24,Installation Issue,0
291,1748,08/15/24,Installation Issue,1
292,1748,08/16/24,Installation Issue,2
293,1748,08/17/24,Installation Issue,0
294,1748,08/18/24,Installation Issue,3
295,1748,08/19/24,Installation Issue,0
296,1748,08/20/24,Installation Issue,0
297,1748,08/21/24,Installation Issue,2
298,1748,08/22/24,Installation Issue,2
299,1748,08/23/24,Installation Issue,2
300,1748,08/24/24,Installation Issue,2
301,1748,08/25/24,Installation Issue,2
302,1748,08/26/24,Installation Issue,0
303,1748,08/27/24,Installation Issue,0
304,1748,08/28/24,Installation Issue,0
305,1748,08/29/24,Installation Issue,0
306,1748,08/30/24,Installation Issue,2
307,1748,08/31/24,Installation Issue,0
308,1748,09/01/24,Installation Issue,3
309,1748,09/02/24,Installation Issue,1
310,1748,09/03/24,Installation Issue,1
311,1748,09/04/24,Installation Issue,3
312,1748,09/05/24,Installation Issue,2
313,1748,09/06/24,Installation Issue,2
314,1748,09/07/24,Installation Issue,2
315,1748,09/08/24,Installation Issue,0
316,1748,09/09/24,Installation Issue,3
317,1748,09/10/24,Installation Issue,0
318,1748,09/11/24,Installation Issue,2
319,1748,09/12/24,Installation Issue,0
320,1748,09/13/24,Installation Issue,0
321,1748,09/14/24,Installation Issue,2
322,1748,09/15/24,Installation Issue,2
323,1748,09/16/24,Installation Issue,1
324,1748,09/17/24,Installation Issue,3
325,1748,09/18/24,Installation Issue,1
326,1748,09/19/24,Installation Issue,1
327,1748,09/20/24,Installation Issue,0
328,1748,09/21/24,Installation Issue,0
329,1748,09/22/24,Installation Issue,3
330,1748,09/23/24,Installation Issue,0
331,1748,09/24/24,Installation Issue,0
332,1748,09/25/24,Installation Issue,0
333,1748,09/26/24,Installation Issue,3
334,1748,09/27/24,Installation Issue,1
335,1748,09/28/24,Installation Issue,1
336,1748,09/29/24,Installation Issue,1
337,1748,09/30/24,Installation Issue,0
338,1748,10/01/24,Installation Issue,0
339,1748,10/02/24,Installation Issue,2
340,1748,10/03/24,Installation Issue,3
341,1748,10/04/24,Installation Issue,0
342,1748,10/05/24,Installation Issue,1
343,1748,10/06/24,Installation Issue,3
344,1748,10/07/24,Installation Issue,2
345,1748,10/08/24,Installation Issue,2
346,1748,10/09/24,Installation Issue,1
347,1748,10/10/24,Installation Issue,1
348,1748,10/11/24,Installation Issue,3
349,1748,10/12/24,Installation Issue,1
350,1748,10/13/24,Installation Issue,0
351,1748,10/14/24,Installation Issue,3
352,1748,10/15/24,Installation Issue,3
353,1748,10/16/24,Installation Issue,3
354,1748,10/17/24,Installation Issue,1
355,1748,10/18/24,Installation Issue,3
356,1748,10/19/24,Installation Issue,2
357,1748,10/20/24,Installation Issue,0
358,1748,10/21/24,Installation Issue,0
359,1748,10/22/24,Installation Issue,3
360,1748,10/23/24,Installation Issue,0
361,1748,10/24/24,Installation Issue,0
362,1748,10/25/24,Installation Issue,0
363,1748,10/26/24,Installation Issue,0
364,1748,10/27/24,Installation Issue,3
365,1748,10/28/24,Installation Issue,1
366,1748,10/29/24,Installation Issue,2
367,1748,10/30/24,Installation Issue,3
368,1748,10/31/24,Installation Issue,0
369,2365,08/01/24,Installation Issue,3
370,2365,08/02/24,Installation Issue,3
371,2365,08/03/24,Installation Issue,3
372,2365,08/04/24,Installation Issue,2
373,2365,08/05/24,Installation Issue,3
374,2365,08/06/24,Installation Issue,0
375,2365,08/07/24,Installation Issue,1
376,2365,08/08/24,Installation Issue,0
377,2365,08/09/24,Installation Issue,2
378,2365,08/10/24,Installation Issue,1
379,2365,08/11/24,Installation Issue,0
380,2365,08/12/24,Installation Issue,3
381,2365,08/13/24,Installation Issue,1
382,2365,08/14/24,Installation Issue,0
383,2365,08/15/24,Installation Issue,0
384,2365,08/16/24,Installation Issue,2
385,2365,08/17/24,Installation Issue,1
386,2365,08/18/24,Installation Issue,2
387,2365,08/19/24,Installation Issue,2
388,2365,08/20/24,Installation Issue,2
389,2365,08/21/24,Installation Issue,0
390,2365,08/22/24,Installation Issue,1
391,2365,08/23/24,Installation Issue,2
392,2365,08/24/24,Installation Issue,2
393,2365,08/25/24,Installation Issue,3
394,2365,08/26/24,Installation Issue,3
395,2365,08/27/24,Installation Issue,3
396,2365,08/28/24,Installation Issue,1
397,2365,08/29/24,Installation Issue,0
398,2365,08/30/24,Installation Issue,2
399,2365,08/31/24,Installation Issue,2
400,2365,09/01/24,Installation Issue,3
401,2365,09/02/24,Installation Issue,1
402,2365,09/03/24,Installation Issue,1
403,2365,09/04/24,Installation Issue,2
404,2365,09/05/24,Installation Issue,1
405,2365,09/06/24,Installation Issue,3
406,2365,09/07/24,Installation Issue,3
407,2365,09/08/24,Installation Issue,2
408,2365,09/09/24,Installation Issue,3
409,2365,09/10/24,Installation Issue,0
410,2365,09/11/24,Installation Issue,0
411,2365,09/12/24,Installation Issue,2
412,2365,09/13/24,Installation Issue,0
413,2365,09/14/24,Installation Issue,2
414,2365,09/15/24,Installation Issue,0
415,2365,09/16/24,Installation Issue,3
416,2365,09/17/24,Installation Issue,0
417,2365,09/18/24,Installation Issue,1
418,2365,09/19/24,Installation Issue,0
419,2365,09/20/24,Installation Issue,2
420,2365,09/21/24,Installation Issue,1
421,2365,09/22/24,Installation Issue,1
422,2365,09/23/24,Installation Issue,3
423,2365,09/24/24,Installation Issue,1
424,2365,09/25/24,Installation Issue,0
425,2365,09/26/24,Installation Issue,0
426,2365,09/27/24,Installation Issue,2
427,2365,09/28/24,Installation Issue,3
428,2365,09/29/24,Installation Issue,2
429,2365,09/30/24,Installation Issue,0
430,2365,10/01/24,Installation Issue,1
431,2365,10/02/24,Installation Issue,2
432,2365,10/03/24,Installation Issue,0
433,2365,10/04/24,Installation Issue,3
434,2365,10/05/24,Installation Issue,0
435,2365,10/06/24,Installation Issue,1
436,2365,10/07/24,Installation Issue,3
437,2365,10/08/24,Installation Issue,0
438,2365,10/09/24,Installation Issue,2
439,2365,10/10/24,Installation Issue,0
440,2365,10/11/24,Installation Issue,2
441,2365,10/12/24,Installation Issue,1
442,2365,10/13/24,Installation Issue,2
443,2365,10/14/24,Installation Issue,2
444,2365,10/15/24,Installation Issue,0
445,2365,10/16/24,Installation Issue,2
446,2365,10/17/24,Installation Issue,1
447,2365,10/18/24,Installation Issue,2
448,2365,10/19/24,Installation Issue,3
449,2365,10/20/24,Installation Issue,2
450,2365,10/21/24,Installation Issue,2
451,2365,10/22/24,Installation Issue,3
452,2365,10/23/24,Installation Issue,0
453,2365,10/24/24,Installation Issue,0
454,2365,10/25/24,Installation Issue,1
455,2365,10/26/24,Installation Issue,0
456,2365,10/27/24,Installation Issue,2
457,2365,10/28/24,Installation Issue,0
458,2365,10/29/24,Installation Issue,3
459,2365,10/30/24,Installation Issue,1
460,2365,10/31/24,Installation Issue,2
461,3038,08/01/24,Installation Issue,2
462,3038,08/02/24,Installation Issue,2
463,3038,08/03/24,Installation Issue,2
464,3038,08/04/24,Installation Issue,2
465,3038,08/05/24,Installation Issue,3
466,3038,08/06/24,Installation Issue,1
467,3038,08/07/24,Installation Issue,1
468,3038,08/08/24,Installation Issue,2
469,3038,08/09/24,Installation Issue,1
470,3038,08/10/24,Installation Issue,1
471,3038,08/11/24,Installation Issue,2
472,3038,08/12/24,Installation Issue,0
473,3038,08/13/24,Installation Issue,0
474,3038,08/14/24,Installation Issue,2
475,3038,08/15/24,Installation Issue,3
476,3038,08/16/24,Installation Issue,1
477,3038,08/17/24,Installation Issue,1
478,3038,08/18/24,Installation Issue,3
479,3038,08/19/24,Installation Issue,3
480,3038,08/20/24,Installation Issue,0
481,3038,08/21/24,Installation Issue,1
482,3038,08/22/24,Installation Issue,0
483,3038,08/23/24,Installation Issue,2
484,3038,08/24/24,Installation Issue,1
485,3038,08/25/24,Installation Issue,3
486,3038,08/26/24,Installation Issue,2
487,3038,08/27/24,Installation Issue,2
488,3038,08/28/24,Installation Issue,1
489,3038,08/29/24,Installation Issue,1
490,3038,08/30/24,Installation Issue,3
491,3038,08/31/24,Installation Issue,0
492,3038,09/01/24,Installation Issue,2
493,3038,09/02/24,Installation Issue,0
494,3038,09/03/24,Installation Issue,1
495,3038,09/04/24,Installation Issue,3
496,3038,09/05/24,Installation Issue,1
497,3038,09/06/24,Installation Issue,1
498,3038,09/07/24,Installation Issue,2
499,3038,09/08/24,Installation Issue,0
500,3038,09/09/24,Installation Issue,3
501,3038,09/10/24,Installation Issue,1
502,3038,09/11/24,Installation Issue,0
503,3038,09/12/24,Installation Issue,2
504,3038,09/13/24,Installation Issue,0
505,3038,09/14/24,Installation Issue,2
506,3038,09/15/24,Installation Issue,1
507,3038,09/16/24,Installation Issue,2
508,3038,09/17/24,Installation Issue,1
509,3038,09/18/24,Installation Issue,1
510,3038,09/19/24,Installation Issue,2
511,3038,09/20/24,Installation Issue,3
512,3038,09/21/24,Installation Issue,3
513,3038,09/22/24,Installation Issue,2
514,3038,09/23/24,Installation Issue,1
515,3038,09/24/24,Installation Issue,0
516,3038,09/25/24,Installation Issue,2
517,3038,09/26/24,Installation Issue,1
518,3038,09/27/24,Installation Issue,3
519,3038,09/28/24,Installation Issue,1
520,3038,09/29/24,Installation Issue,0
521,3038,09/30/24,Installation Issue,2
522,3038,10/01/24,Installation Issue,0
523,3038,10/02/24,Installation Issue,0
524,3038,10/03/24,Installation Issue,0
525,3038,10/04/24,Installation Issue,2
526,3038,10/05/24,Installation Issue,2
527,3038,10/06/24,Installation Issue,2
528,3038,10/07/24,Installation Issue,2
529,3038,10/08/24,Installation Issue,3
530,3038,10/09/24,Installation Issue,3
531,3038,10/10/24,Installation Issue,1
532,3038,10/11/24,Installation Issue,3
533,3038,10/12/24,Installation Issue,2
534,3038,10/13/24,Installation Issue,3
535,3038,10/14/24,Installation Issue,1
536,3038,10/15/24,Installation Issue,2
537,3038,10/16/24,Installation Issue,2
538,3038,10/17/24,Installation Issue,0
539,3038,10/18/24,Installation Issue,1
540,3038,10/19/24,Installation Issue,1
541,3038,10/20/24,Installation Issue,2
542,3038,10/21/24,Installation Issue,0
543,3038,10/22/24,Installation Issue,1
544,3038,10/23/24,Installation Issue,0
545,3038,10/24/24,Installation Issue,3
546,3038,10/25/24,Installation Issue,2
547,3038,10/26/24,Installation Issue,0
548,3038,10/27/24,Installation Issue,0
549,3038,10/28/24,Installation Issue,2
550,3038,10/29/24,Installation Issue,0
551,3038,10/30/24,Installation Issue,1
552,3038,10/31/24,Installation Issue,1
553,7397,08/01/24,Installation Issue,2
554,7397,08/02/24,Installation Issue,2
555,7397,08/03/24,Installation Issue,2
556,7397,08/04/24,Installation Issue,3
557,7397,08/05/24,Installation Issue,0
558,7397,08/06/24,Installation Issue,3
559,7397,08/07/24,Installation Issue,0
560,7397,08/08/24,Installation Issue,0
561,7397,08/09/24,Installation Issue,1
562,7397,08/10/24,Installation Issue,1
563,7397,08/11/24,Installation Issue,2
564,7397,08/12/24,Installation Issue,0
565,7397,08/13/24,Installation Issue,0
566,7397,08/14/24,Installation Issue,0
567,7397,08/15/24,Installation Issue,0
568,7397,08/16/24,Installation Issue,3
569,7397,08/17/24,Installation Issue,1
570,7397,08/18/24,Installation Issue,1
571,7397,08/19/24,Installation Issue,0
572,7397,08/20/24,Installation Issue,1
573,7397,08/21/24,Installation Issue,3
574,7397,08/22/24,Installation Issue,3
575,7397,08/23/24,Installation Issue,0
576,7397,08/24/24,Installation Issue,0
577,7397,08/25/24,Installation Issue,1
578,7397,08/26/24,Installation Issue,2
579,7397,08/27/24,Installation Issue,1
580,7397,08/28/24,Installation Issue,3
581,7397,08/29/24,Installation Issue,2
582,7397,08/30/24,Installation Issue,1
583,7397,08/31/24,Installation Issue,3
584,7397,09/01/24,Installation Issue,2
585,7397,09/02/24,Installation Issue,1
586,7397,09/03/24,Installation Issue,3
587,7397,09/04/24,Installation Issue,1
588,7397,09/05/24,Installation Issue,2
589,7397,09/06/24,Installation Issue,3
590,7397,09/07/24,Installation Issue,3
591,7397,09/08/24,Installation Issue,2
592,7397,09/09/24,Installation Issue,1
593,7397,09/10/24,Installation Issue,2
594,7397,09/11/24,Installation Issue,3
595,7397,09/12/24,Installation Issue,3
596,7397,09/13/24,Installation Issue,1
597,7397,09/14/24,Installation Issue,1
598,7397,09/15/24,Installation Issue,3
599,7397,09/16/24,Installation Issue,0
600,7397,09/17/24,Installation Issue,3
601,7397,09/18/24,Installation Issue,2
602,7397,09/19/24,Installation Issue,3
603,7397,09/20/24,Installation Issue,2
604,7397,09/21/24,Installation Issue,0
605,7397,09/22/24,Installation Issue,0
606,7397,09/23/24,Installation Issue,3
607,7397,09/24/24,Installation Issue,1
608,7397,09/25/24,Installation Issue,0
609,7397,09/26/24,Installation Issue,0
610,7397,09/27/24,Installation Issue,0
611,7397,09/28/24,Installation Issue,3
612,7397,09/29/24,Installation Issue,0
613,7397,09/30/24,Installation Issue,1
614,7397,10/01/24,Installation Issue,3
615,7397,10/02/24,Installation Issue,1
616,7397,10/03/24,Installation Issue,3
617,7397,10/04/24,Installation Issue,1
618,7397,10/05/24,Installation Issue,0
619,7397,10/06/24,Installation Issue,3
620,7397,10/07/24,Installation Issue,0
621,7397,10/08/24,Installation Issue,1
622,7397,10/09/24,Installation Issue,1
623,7397,10/10/24,Installation Issue,2
624,7397,10/11/24,Installation Issue,2
625,7397,10/12/24,Installation Issue,3
626,7397,10/13/24,Installation Issue,3
627,7397,10/14/24,Installation Issue,3
628,7397,10/15/24,Installation Issue,3
629,7397,10/16/24,Installation Issue,2
630,7397,10/17/24,Installation Issue,0
631,7397,10/18/24,Installation Issue,2
632,7397,10/19/24,Installation Issue,2
633,7397,10/20/24,Installation Issue,1
634,7397,10/21/24,Installation Issue,0
635,7397,10/22/24,Installation Issue,3
636,7397,10/23/24,Installation Issue,1
637,7397,10/24/24,Installation Issue,3
638,7397,10/25/24,Installation Issue,1
639,7397,10/26/24,Installation Issue,3
640,7397,10/27/24,Installation Issue,3
641,7397,10/28/24,Installation Issue,3
642,7397,10/29/24,Installation Issue,1
643,7397,10/30/24,Installation Issue,2
644,7397,10/31/24,Installation Issue,3
645,7577,08/01/24,Installation Issue,0
646,7577,08/02/24,Installation Issue,2
647,7577,08/03/24,Installation Issue,3
648,7577,08/04/24,Installation Issue,3
649,7577,08/05/24,Installation Issue,1
650,7577,08/06/24,Installation Issue,2
651,7577,08/07/24,Installation Issue,1
652,7577,08/08/24,Installation Issue,0
653,7577,08/09/24,Installation Issue,0
654,7577,08/10/24,Installation Issue,2
655,7577,08/11/24,Installation Issue,1
656,7577,08/12/24,Installation Issue,3
657,7577,08/13/24,Installation Issue,3
658,7577,08/14/24,Installation Issue,2
659,7577,08/15/24,Installation Issue,0
660,7577,08/16/24,Installation Issue,0
661,7577,08/17/24,Installation Issue,1
662,7577,08/18/24,Installation Issue,0
663,7577,08/19/24,Installation Issue,1
664,7577,08/20/24,Installation Issue,2
665,7577,08/21/24,Installation Issue,3
666,7577,08/22/24,Installation Issue,1
667,7577,08/23/24,Installation Issue,3
668,7577,08/24/24,Installation Issue,1
669,7577,08/25/24,Installation Issue,3
670,7577,08/26/24,Installation Issue,2
671,7577,08/27/24,Installation Issue,1
672,7577,08/28/24,Installation Issue,2
673,7577,08/29/24,Installation Issue,0
674,7577,08/30/24,Installation Issue,2
675,7577,08/31/24,Installation Issue,2
676,7577,09/01/24,Installation Issue,0
677,7577,09/02/24,Installation Issue,1
678,7577,09/03/24,Installation Issue,2
679,7577,09/04/24,Installation Issue,1
680,7577,09/05/24,Installation Issue,2
681,7577,09/06/24,Installation Issue,3
682,7577,09/07/24,Installation Issue,0
683,7577,09/08/24,Installation Issue,3
684,7577,09/09/24,Installation Issue,3
685,7577,09/10/24,Installation Issue,1
686,7577,09/11/24,Installation Issue,3
687,7577,09/12/24,Installation Issue,2
688,7577,09/13/24,Installation Issue,1
689,7577,09/14/24,Installation Issue,0
690,7577,09/15/24,Installation Issue,2
691,7577,09/16/24,Installation Issue,3
692,7577,09/17/24,Installation Issue,3
693,7577,09/18/24,Installation Issue,0
694,7577,09/19/24,Installation Issue,0
695,7577,09/20/24,Installation Issue,0
696,7577,09/21/24,Installation Issue,3
697,7577,09/22/24,Installation Issue,1
698,7577,09/23/24,Installation Issue,3
699,7577,09/24/24,Installation Issue,0
700,7577,09/25/24,Installation Issue,1
701,7577,09/26/24,Installation Issue,0
702,7577,09/27/24,Installation Issue,3
703,7577,09/28/24,Installation Issue,1
704,7577,09/29/24,Installation Issue,3
705,7577,09/30/24,Installation Issue,1
706,7577,10/01/24,Installation Issue,1
707,7577,10/02/24,Installation Issue,3
708,7577,10/03/24,Installation Issue,3
709,7577,10/04/24,Installation Issue,3
710,7577,10/05/24,Installation Issue,0
711,7577,10/06/24,Installation Issue,3
712,7577,10/07/24,Installation Issue,1
713,7577,10/08/24,Installation Issue,3
714,7577,10/09/24,Installation Issue,2
715,7577,10/10/24,Installation Issue,0
716,7577,10/11/24,Installation Issue,0
717,7577,10/12/24,Installation Issue,1
718,7577,10/13/24,Installation Issue,0
719,7577,10/14/24,Installation Issue,3
720,7577,10/15/24,Installation Issue,1
721,7577,10/16/24,Installation Issue,3
722,7577,10/17/24,Installation Issue,2
723,7577,10/18/24,Installation Issue,3
724,7577,10/19/24,Installation Issue,0
725,7577,10/20/24,Installation Issue,3
726,7577,10/21/24,Installation Issue,0
727,7577,10/22/24,Installation Issue,0
728,7577,10/23/24,Installation Issue,1
729,7577,10/24/24,Installation Issue,2
730,7577,10/25/24,Installation Issue,0
731,7577,10/26/24,Installation Issue,2
732,7577,10/27/24,Installation Issue,2
733,7577,10/28/24,Installation Issue,1
734,7577,10/29/24,Installation Issue,1
735,7577,10/30/24,Installation Issue,3
736,7577,10/31/24,Installation Issue,1
737,5690,08/01/24,Installation Issue,1
738,5690,08/02/24,Installation Issue,3
739,5690,08/03/24,Installation Issue,0
740,5690,08/04/24,Installation Issue,1
741,5690,08/05/24,Installation Issue,1
742,5690,08/06/24,Installation Issue,2
743,5690,08/07/24,Installation Issue,3
744,5690,08/08/24,Installation Issue,3
745,5690,08/09/24,Installation Issue,2
746,5690,08/10/24,Installation Issue,1
747,5690,08/11/24,Installation Issue,0
748,5690,08/12/24,Installation Issue,2
749,5690,08/13/24,Installation Issue,1
750,5690,08/14/24,Installation Issue,1
751,5690,08/15/24,Installation Issue,3
752,5690,08/16/24,Installation Issue,0
753,5690,08/17/24,Installation Issue,1
754,5690,08/18/24,Installation Issue,1
755,5690,08/19/24,Installation Issue,0
756,5690,08/20/24,Installation Issue,1
757,5690,08/21/24,Installation Issue,1
758,5690,08/22/24,Installation Issue,3
759,5690,08/23/24,Installation Issue,1
760,5690,08/24/24,Installation Issue,0
761,5690,08/25/24,Installation Issue,1
762,5690,08/26/24,Installation Issue,2
763,5690,08/27/24,Installation Issue,1
764,5690,08/28/24,Installation Issue,2
765,5690,08/29/24,Installation Issue,1
766,5690,08/30/24,Installation Issue,0
767,5690,08/31/24,Installation Issue,3
768,5690,09/01/24,Installation Issue,0
769,5690,09/02/24,Installation Issue,3
770,5690,09/03/24,Installation Issue,0
771,5690,09/04/24,Installation Issue,2
772,5690,09/05/24,Installation Issue,0
773,5690,09/06/24,Installation Issue,3
774,5690,09/07/24,Installation Issue,2
775,5690,09/08/24,Installation Issue,1
776,5690,09/09/24,Installation Issue,1
777,5690,09/10/24,Installation Issue,1
778,5690,09/11/24,Installation Issue,2
779,5690,09/12/24,Installation Issue,1
780,5690,09/13/24,Installation Issue,0
781,5690,09/14/24,Installation Issue,0
782,5690,09/15/24,Installation Issue,0
783,5690,09/16/24,Installation Issue,3
784,5690,09/17/24,Installation Issue,1
785,5690,09/18/24,Installation Issue,2
786,5690,09/19/24,Installation Issue,3
787,5690,09/20/24,Installation Issue,0
788,5690,09/21/24,Installation Issue,3
789,5690,09/22/24,Installation Issue,1
790,5690,09/23/24,Installation Issue,1
791,5690,09/24/24,Installation Issue,1
792,5690,09/25/24,Installation Issue,0
793,5690,09/26/24,Installation Issue,0
794,5690,09/27/24,Installation Issue,1
795,5690,09/28/24,Installation Issue,0
796,5690,09/29/24,Installation Issue,0
797,5690,09/30/24,Installation Issue,3
798,5690,10/01/24,Installation Issue,2
799,5690,10/02/24,Installation Issue,2
800,5690,10/03/24,Installation Issue,3
801,5690,10/04/24,Installation Issue,3
802,5690,10/05/24,Installation Issue,2
803,5690,10/06/24,Installation Issue,0
804,5690,10/07/24,Installation Issue,3
805,5690,10/08/24,Installation Issue,3
806,5690,10/09/24,Installation Issue,2
807,5690,10/10/24,Installation Issue,3
808,5690,10/11/24,Installation Issue,3
809,5690,10/12/24,Installation Issue,2
810,5690,10/13/24,Installation Issue,1
811,5690,10/14/24,Installation Issue,2
812,5690,10/15/24,Installation Issue,2
813,5690,10/16/24,Installation Issue,2
814,5690,10/17/24,Installation Issue,3
815,5690,10/18/24,Installation Issue,2
816,5690,10/19/24,Installation Issue,0
817,5690,10/20/24,Installation Issue,0
818,5690,10/21/24,Installation Issue,3
819,5690,10/22/24,Installation Issue,1
820,5690,10/23/24,Installation Issue,1
821,5690,10/24/24,Installation Issue,3
822,5690,10/25/24,Installation Issue,0
823,5690,10/26/24,Installation Issue,2
824,5690,10/27/24,Installation Issue,3
825,5690,10/28/24,Installation Issue,3
826,5690,10/29/24,Installation Issue,3
827,5690,10/30/24,Installation Issue,0
828,5690,10/31/24,Installation Issue,0
829,6638,08/01/24,Installation Issue,1
830,6638,08/02/24,Installation Issue,2
831,6638,08/03/24,Installation Issue,1
832,6638,08/04/24,Installation Issue,2
833,6638,08/05/24,Installation Issue,1
834,6638,08/06/24,Installation Issue,1
835,6638,08/07/24,Installation Issue,0
836,6638,08/08/24,Installation Issue,3
837,6638,08/09/24,Installation Issue,0
838,6638,08/10/24,Installation Issue,1
839,6638,08/11/24,Installation Issue,2
840,6638,08/12/24,Installation Issue,3
841,6638,08/13/24,Installation Issue,3
842,6638,08/14/24,Installation Issue,1
843,6638,08/15/24,Installation Issue,1
844,6638,08/16/24,Installation Issue,2
845,6638,08/17/24,Installation Issue,3
846,6638,08/18/24,Installation Issue,0
847,6638,08/19/24,Installation Issue,2
848,6638,08/20/24,Installation Issue,3
849,6638,08/21/24,Installation Issue,3
850,6638,08/22/24,Installation Issue,3
851,6638,08/23/24,Installation Issue,2
852,6638,08/24/24,Installation Issue,2
853,6638,08/25/24,Installation Issue,3
854,6638,08/26/24,Installation Issue,1
855,6638,08/27/24,Installation Issue,2
856,6638,08/28/24,Installation Issue,2
857,6638,08/29/24,Installation Issue,2
858,6638,08/30/24,Installation Issue,1
859,6638,08/31/24,Installation Issue,0
860,6638,09/01/24,Installation Issue,3
861,6638,09/02/24,Installation Issue,2
862,6638,09/03/24,Installation Issue,3
863,6638,09/04/24,Installation Issue,3
864,6638,09/05/24,Installation Issue,1
865,6638,09/06/24,Installation Issue,1
866,6638,09/07/24,Installation Issue,0
867,6638,09/08/24,Installation Issue,1
868,6638,09/09/24,Installation Issue,2
869,6638,09/10/24,Installation Issue,0
870,6638,09/11/24,Installation Issue,1
871,6638,09/12/24,Installation Issue,3
872,6638,09/13/24,Installation Issue,0
873,6638,09/14/24,Installation Issue,3
874,6638,09/15/24,Installation Issue,2
875,6638,09/16/24,Installation Issue,2
876,6638,09/17/24,Installation Issue,2
877,6638,09/18/24,Installation Issue,1
878,6638,09/19/24,Installation Issue,0
879,6638,09/20/24,Installation Issue,2
880,6638,09/21/24,Installation Issue,2
881,6638,09/22/24,Installation Issue,3
882,6638,09/23/24,Installation Issue,2
883,6638,09/24/24,Installation Issue,1
884,6638,09/25/24,Installation Issue,2
885,6638,09/26/24,Installation Issue,2
886,6638,09/27/24,Installation Issue,2
887,6638,09/28/24,Installation Issue,0
888,6638,09/29/24,Installation Issue,0
889,6638,09/30/24,Installation Issue,2
890,6638,10/01/24,Installation Issue,1
891,6638,10/02/24,Installation Issue,3
892,6638,10/03/24,Installation Issue,0
893,6638,10/04/24,Installation Issue,1
894,6638,10/05/24,Installation Issue,1
895,6638,10/06/24,Installation Issue,2
896,6638,10/07/24,Installation Issue,2
897,6638,10/08/24,Installation Issue,0
898,6638,10/09/24,Installation Issue,3
899,6638,10/10/24,Installation Issue,0
900,6638,10/11/24,Installation Issue,1
901,6638,10/12/24,Installation Issue,3
902,6638,10/13/24,Installation Issue,2
903,6638,10/14/24,Installation Issue,3
904,6638,10/15/24,Installation Issue,1
905,6638,10/16/24,Installation Issue,3
906,6638,10/17/24,Installation Issue,3
907,6638,10/18/24,Installation Issue,1
908,6638,10/19/24,Installation Issue,3
909,6638,10/20/24,Installation Issue,2
910,6638,10/21/24,Installation Issue,2
911,6638,10/22/24,Installation Issue,2
912,6638,10/23/24,Installation Issue,1
913,6638,10/24/24,Installation Issue,1
914,6638,10/25/24,Installation Issue,0
915,6638,10/26/24,Installation Issue,3
916,6638,10/27/24,Installation Issue,2
917,6638,10/28/24,Installation Issue,2
918,6638,10/29/24,Installation Issue,0
919,6638,10/30/24,Installation Issue,3
920,6638,10/31/24,Installation Issue,1
1,7131,08/01/24,Maintenance Service,3
2,7131,08/02/24,Maintenance Service,4
3,7131,08/03/24,Maintenance Service,0
